일자,시가,고가,저가,종가,종가 단순 5,10,20,60,120,거래량,단순 5,20,60,120,
2009/08/21,14860,15140,14840,15140,14712,14438,14357,12909.33,12090,27685850,24885240,23674025,24025964,25458082,
2009/08/20,14900,14940,14540,14800,14608,14356,14283,12843,12045.33,21013350,25732640,23764928,23987123,25444978,
2009/08/19,14600,15000,14480,14760,14456,14306,14221,12782.67,12001.25,27599750,27825560,23874495,24187740,25478143,
2009/08/18,14120,14720,14120,14600,14276,14296,14171,12715,11955.25,25462800,26949270,23307480,24245639,25454798,
2009/08/17,14480,14620,14220,14260,14176,14286,14133,12651,11913.08,22664450,25228060,23035055,24288835,25489131,
2009/08/14,14200,14620,14200,14620,14164,14290,14110,12595,11873.75,31922850,24194220,23116683,24385455,25483325,
2009/08/13,14000,14360,13900,14040,14104,14276,14049,12534.67,11831.58,31477950,21533820,22372620,24281257,25391696,
2009/08/12,14000,14040,13820,13860,14156,14300,14021,12488.33,11792.5,23218300,19337680,21916928,24091408,25318313,
2009/08/11,14220,14240,14060,14100,14316,14308,13994,12449.33,11757.83,16856750,18963620,22660498,24058138,25302560,
2009/08/10,14420,14420,14060,14200,14396,14298,13923,12404.33,11718.25,17495250,20900100,22869750,24242986,25378797,
2009/08/07,14160,14340,14100,14320,14416,14276,13833,12353,11680,18620850,22321420,23020140,24325492,25453491,
2009/08/06,14460,14600,14280,14300,14448,14210,13762,12299.33,11640.33,20497250,24675330,22804328,24407478,25540488,
2009/08/05,14520,14700,14380,14660,14444,14136,13697,12245,11602.92,21348000,24215500,23190475,24579792,25567135,
2009/08/04,14400,14720,14320,14500,14300,14046,13619,12187.33,11564.75,26539150,23281040,23452880,24713525,25525793,
2009/08/03,14640,14640,14260,14300,14200,13980,13544,12132.67,11529.08,24601850,21861660,23673158,24670054,25505232,
2009/07/31,14460,14580,14320,14480,14136,13930,13463,12082,11496.58,30390400,23295220,24778055,24798058,25533728,
2009/07/30,13980,14280,13880,14280,13972,13822,13340,12030.33,11461.42,18198100,23117920,23826293,24673093,25416038,
2009/07/29,14000,14100,13900,13940,13828,13742,13228,11981,11429.08,16675700,24119240,23550458,24946603,25471675,
2009/07/28,13900,14040,13780,14000,13792,13680,13134,11937,11400.75,19442250,24035990,23455363,25637213,25604544,
2009/07/27,13700,14000,13660,13980,13760,13548,13026,11897.67,11374.92,31769650,24150400,23512848,25974904,25732784,
2009/07/24,13560,13780,13500,13660,13724,13390,12925,11862,11345.25,29503900,22655870,22599688,25957556,25757970,
2009/07/23,13740,13820,13500,13560,13672,13314,12838,11829.67,11317.75,23204700,20163410,22507565,25741112,25767965,
2009/07/22,13800,13820,13560,13760,13656,13258,12748,11795.33,11286.42,16259450,19995290,22937328,25757142,25803353,
2009/07/21,13900,13900,13720,13840,13568,13192,12640,11761,11250.67,20014300,24361340,23271348,25939908,25864312,
2009/07/20,13600,13940,13480,13800,13336,13108,12523,11727.67,11216.67,24297000,24566840,23721248,26371841,25858650,
2009/07/17,13480,13660,13280,13400,13056,12996,12408,11706.67,11184.75,17041600,23808050,23731895,26507210,25929665,
2009/07/16,13560,13580,13360,13480,12956,12858,12300,11686.33,11154.5,22364100,23260650,23868590,26909474,26170573,
2009/07/15,13080,13400,13020,13320,12860,12714,12191,11658.67,11115.83,38089700,24431870,23808993,26842260,26247753,
2009/07/14,12640,12840,12480,12680,12816,12588,12100,11634,11081.67,21041800,22133150,22782200,26501027,26148848,
2009/07/13,12900,12900,12400,12400,12880,12504,12031,11621.67,11050.75,20503050,24113730,22713305,26828062,26158844,
2009/07/10,13020,13120,12780,12900,12936,12460,11990,11608.67,11024.75,14304600,29353080,22689635,26974472,26142119,
2009/07/09,13100,13240,13000,13000,12760,12362,11929,11588.67,10996.42,28220200,28763190,22852760,27165978,26182388,
2009/07/08,12940,13100,12760,13100,12568,12238,11864,11563.67,10966.25,26596100,25655430,23724193,27121918,26132734,
2009/07/07,12980,13120,12860,13000,12360,12088,11796,11539.67,10933.67,30944700,23290970,24303163,27024186,26173185,
2009/07/06,12200,12820,12180,12680,12128,11938,11711,11524,10906.92,46699800,21220420,24008190,27053867,26076305,
2009/07/03,11900,12040,11880,12020,11984,11820,11652,11506,10883.17,11355150,14581750,23014188,26790922,25833779,
2009/07/02,12200,12200,12000,12040,11964,11742,11620,11491.33,10864.58,12681400,17843010,23999490,27126399,25886803,
2009/07/01,11880,12120,11800,12060,11908,11668,11573,11485.33,10846.42,14773800,21666720,24843058,27371908,26032314,
2009/06/30,12000,12180,11840,11840,11816,11612,11522,11482.33,10830.58,20591950,23299930,25070185,27681342,26164851,
2009/06/29,11980,12160,11900,11960,11748,11558,11486,11482.67,10819.25,13506450,24984000,25435580,27750452,26337903,
2009/06/26,11920,12020,11800,11920,11656,11520,11446,11480.33,10802.58,27661450,27184700,25804180,28003928,26600953,
2009/06/25,11620,11940,11560,11760,11520,11496,11408,11471.67,10782.58,31799950,25607510,25688875,27958912,26624411,
2009/06/24,11540,11660,11480,11600,11428,11490,11379,11465,10762.92,22939850,23481950,25751398,27762565,26551300,
2009/06/23,11420,11600,11340,11500,11408,11504,11334,11460.67,10741.42,29012300,22404750,26158090,27686426,26509792,
2009/06/22,11240,11640,11200,11500,11368,11484,11297,11463.67,10721.25,24509950,20535070,26110203,27678673,26400969,
2009/06/19,11380,11420,11220,11240,11384,11484,11267,11462,10701.42,19775500,19639010,26307788,27618126,26293205,
2009/06/18,11500,11580,11260,11300,11472,11498,11255,11460,10684.42,21172150,19197330,26602560,27501168,26286293,
2009/06/17,11340,11580,11260,11500,11552,11478,11253,11458,10666.33,17553850,24092670,26548305,27561798,26347595,
2009/06/16,11400,11480,11300,11300,11600,11432,11254,11449.33,10651.5,19663900,28217000,26731715,27559257,26392396,
2009/06/15,11680,11720,11420,11580,11600,11414,11259,11441.67,10638.92,20029650,29293270,27145903,27524218,26637221,
2009/06/12,11780,11820,11660,11680,11584,11372,11236,11429,10620.42,17567100,30651290,27266700,27515683,26748443,
2009/06/11,11740,11960,11640,11700,11524,11320,11207,11414.33,10599.67,45648850,33350110,27565345,27504781,26884435,
2009/06/10,11340,11780,11280,11740,11404,11268,11174,11397.33,10578.33,38175500,30130890,26824708,27080854,26797567,
2009/06/09,11640,11660,11300,11300,11264,11164,11147,11376,10559.17,25045250,26359060,26384533,26689789,26712279,
2009/06/08,11460,11580,11420,11500,11228,11110,11143,11363.67,10542.5,26819750,26929980,26328815,26674516,26736254,
2009/06/05,11280,11400,11100,11380,11160,11050,11131,11350.67,10527.08,31061200,25741720,26601933,27073707,26945470,
2009/06/04,11140,11400,10940,11100,11116,11012,11131,11336,10512.42,29552750,24600550,26193498,26999215,26997274,
2009/06/03,11160,11300,11020,11040,11132,11028,11142,11319,10498.17,19316350,25300080,26446295,26848113,26998109,
2009/06/02,11320,11380,11100,11120,11064,11076,11155,11306.67,10483.5,27899850,27651550,28386093,26829928,27174019,
2009/06/01,11040,11160,10880,11160,10992,11104,11181,11289,10462,20878450,27682490,28976285,26688464,27188005,
2009/05/29,11140,11220,11000,11160,10940,11100,11215,11270.67,10440.75,25355350,29199130,29468800,26890200,27305603,
2009/05/28,10800,11180,10720,11180,10908,11094,11243,11247.67,10421.25,33050400,29262250,29026895,26902833,27395944,
2009/05/27,10900,11020,10680,10700,10924,11080,11259,11219.83,10403.75,31073700,26669580,28582700,26768546,27322064,
2009/05/26,10900,10940,10700,10760,11088,11130,11309,11195.5,10394,28054550,24699250,28390285,26663956,27242345,
2009/05/25,10920,11080,10400,10900,11216,11176,11363,11175.17,10385.33,28461650,24677870,29284073,26689428,27196591,
2009/05/22,11140,11200,11000,11000,11260,11212,11445,11152.5,10375.33,25670950,23474660,29481948,26581195,27180906,
2009/05/21,11400,11460,11200,11260,11280,11250,11504,11128.5,10362.5,20087050,23048470,30257273,26502136,27225698,
2009/05/20,11460,11540,11400,11520,11236,11256,11532,11096.67,10343.92,21222050,25198280,30169483,26545218,27334251,
2009/05/19,11340,11460,11240,11400,11172,11234,11548,11066.33,10321.25,27947650,26828270,29989165,26546983,27400180,
2009/05/18,11100,11200,11020,11120,11136,11258,11575,11032.17,10299.92,22445600,26024920,30624978,26514608,27430355,
2009/05/15,11160,11240,11060,11100,11164,11330,11600,11007,10277.75,23540000,27992220,30967080,26581490,27477412,
2009/05/14,11120,11140,11020,11040,11220,11392,11630,10981.33,10258.25,30836100,27862720,31079830,26673498,27539755,
2009/05/13,11260,11320,11140,11200,11276,11438,11653,10960.83,10238.75,29372000,28617240,30816855,26554479,27565902,
2009/05/12,11260,11380,11200,11220,11296,11488,11676,10942.17,10220.5,23930900,34365300,30384863,26338061,27592638,
2009/05/11,11320,11360,11160,11260,11380,11550,11718,10925.5,10204.5,32282100,37519860,30824595,26340409,27639785,
2009/05/08,11320,11480,11260,11380,11496,11678,11735,10911.17,10189.67,22892500,37209190,30756645,26269398,27677892,
2009/05/07,11440,11460,11180,11320,11564,11758,11723,10892.5,10174.92,34608700,35934140,31186210,26158982,27740988,
2009/05/06,11500,11620,11260,11300,11600,11808,11741,10877.17,10159,58112300,33845700,30826373,25996747,27752951,
2009/05/04,11900,11940,11560,11640,11680,11862,11770,10864.5,10143.92,39703700,27668320,29587748,25571874,27647178,
2009/04/30,11900,12040,11680,11840,11720,11892,11781,10852.17,10128.5,30728750,28913640,28839490,25490663,27729803,
2009/04/29,11540,11720,11500,11720,11860,11870,11780,10828.5,10111.75,16517250,29251720,28738803,25558383,27796442,
2009/04/28,11800,11800,11500,11500,11952,11868,11764,10805.83,10099.92,24166500,34183760,29160965,25794819,28000465,
2009/04/27,11840,11880,11580,11700,12016,11868,11757,10777.5,10089.75,27225400,33016710,28953598,25849565,28125473,
2009/04/24,12320,12540,11800,11840,12044,11864,11739,10740.33,10078.25,45930300,31094770,28510903,25788717,28266403,
2009/04/23,12280,12640,12220,12540,12064,11886,11731,10705.67,10068.75,32419150,30041490,27641743,25345460,28396765,
2009/04/22,11960,12300,11880,12180,11880,11792,11674,10662.83,10053.75,41177450,29415190,27064643,25352119,28582479,
2009/04/21,11620,11920,11560,11820,11784,11688,11621,10622.67,10031.42,18331250,26338700,25643673,25431672,28779945,
2009/04/20,12000,12020,11640,11840,11720,11674,11589,10573,10010.17,17615700,27787770,25967608,25653245,29041980,
2009/04/17,11880,12080,11780,11940,11684,11678,11546,10529.33,9984.5,40663900,28411060,25956890,25796670,29296016,
2009/04/16,11920,11980,11600,11620,11708,11670,11491,10479.83,9952.92,29287650,26823390,24801775,25489626,29454036,
2009/04/15,11320,11700,11300,11700,11704,11690,11451,10440.83,9934.83,25795000,27150480,24313268,25309766,29626831,
2009/04/14,11700,11760,11420,11500,11592,11660,11406,10404.17,9922,25576600,28288240,23869168,25198798,29694081,
2009/04/13,11880,12000,11640,11660,11628,11646,11365,10368.83,9912.67,20732150,28655310,23601000,25143549,29685258,
2009/04/10,11940,12060,11760,12060,11672,11614,11305,10327.67,9902.33,32725550,31176840,23299973,25322185,29742631,
2009/04/09,11220,11680,11200,11600,11632,11576,11230,10289.83,9886,30923100,29579440,22870138,25098743,29841100,
2009/04/08,11480,11560,11100,11140,11676,11556,11186,10260.33,9873.33,31483800,29137820,23862543,24876636,29974502,
2009/04/07,11820,11900,11660,11680,11728,11554,11154,10237.83,9871.67,27411950,27833160,23617938,24647206,29974282,
2009/04/06,11860,12260,11860,11880,11664,11504,11074,10207.5,9867.67,33339800,26354600,23271673,24692719,30021283,
2009/04/03,11980,12000,11680,11860,11556,11414,10995,10178.83,9856,24738550,23360940,22515945,24648361,29997635,
2009/04/02,11680,11820,11500,11820,11520,11312,10905,10155.83,9844,28715000,24122650,22249618,24925354,30159768,
2009/04/01,11400,11600,11180,11400,11436,11212,10817,10124.83,9835.67,24960500,22555080,22462998,25197978,30219478,
2009/03/31,11280,11680,11260,11360,11380,11152,10736,10093.5,9828.67,20019150,20114590,22520638,25289910,30285934,
2009/03/30,11620,11800,11300,11340,11344,11084,10643.5,10060.83,9822.5,18371500,21072750,22769340,25340035,30366509,
2009/03/27,11620,11780,11480,11680,11272,10996,10538.5,10022.17,9814.17,28547100,20878720,23090680,25333158,30478395,
2009/03/26,11020,11420,10960,11400,11104,10884,10431.5,9978.83,9804.83,20877150,18681620,23142468,25123266,30468815,
2009/03/25,11000,11180,11000,11120,10988,10816,10338.5,9940.83,9798.67,12758050,18409690,23196995,24968283,30509837,
2009/03/24,11200,11200,10960,11180,10924,10754,10260.5,9908.83,9795.83,24809950,19240680,23605463,25071417,30719336,
2009/03/23,10840,11100,10840,10980,10824,10644,10169,9874.67,9793.33,17401350,18321340,23498563,25133391,30744697,
2009/03/20,10700,10980,10700,10840,10720,10576,10105,9853.67,9794,17561600,17783390,23694893,25225536,30819020,
2009/03/19,10940,10980,10740,10820,10664,10498,10030.5,9836.17,9798.17,19517500,19096840,24117073,25750224,30823940,
2009/03/18,10760,10820,10540,10800,10644,10422,9970,9811.83,9802,16913000,25347580,24464123,25981203,30833803,
2009/03/17,10560,10740,10340,10680,10584,10320,9908,9785,9805.33,20213250,27283320,25071498,26264089,30885711,
2009/03/16,10520,10720,10340,10460,10464,10203,9864.5,9759.33,9809.33,14711600,27338000,25245583,26514280,30946456,
2009/03/13,10800,11000,10560,10560,10432,10081,9845.5,9742.33,9815.17,24128850,28040730,25329348,26734768,31267814,
2009/03/12,10400,10720,10400,10720,10332,9979,9828.5,9721.33,9813.33,50771200,27097360,25326495,26797993,31409492,
2009/03/11,10380,10500,10260,10500,10200,9861,9812.5,9703.5,9811.5,26591700,23539640,24189008,26817233,31236220,
2009/03/10,10100,10360,10040,10080,10056,9767,9800.5,9688.83,9811.5,20486650,23443960,23672798,26995333,31356781,
2009/03/09,10200,10320,9950,10300,9942,9694,9816.5,9677.33,9818,18225250,24345270,23892195,27148105,31438215,
2009/03/06,9920,10100,9880,10060,9730,9634,9828.5,9660.33,9821.67,19412000,25659880,24611930,27518110,31679785,
2009/03/05,9980,10120,9790,10060,9626,9563,9870.5,9635,9828.17,32982600,27694050,25382883,27687545,31822243,
2009/03/04,9560,9810,9380,9780,9522,9518,9888.5,9610.83,9833.67,26113300,25491070,25473350,27721006,31731062,
2009/03/03,9090,9580,9090,9510,9478,9496,9917.5,9594.83,9842.67,24993200,24453890,25702855,27889056,31837846,
2009/03/02,9510,9510,9160,9240,9446,9526,9932,9587.67,9850.08,24798300,23989640,25825758,27875583,31993315,
2009/02/27,9500,9860,9410,9540,9538,9610,9943.5,9592.5,9858.75,29582850,23295570,25764568,27820734,32018209,
2009/02/26,9580,9860,9300,9540,9500,9678,9954.5,9595.5,9867.08,21967700,22580040,25252170,27703754,31986053,
2009/02/25,9630,9660,9470,9560,9514,9764,9976,9598.17,9873.75,20927400,23478200,25794720,27780618,32090025,
2009/02/24,9400,9450,9280,9350,9514,9834,9986.5,9596.5,9878.42,22671950,25104820,27045880,27949259,32214271,
2009/02/23,9300,9700,9220,9700,9606,9939,9961,9591.17,9886.5,21327950,25309420,27493565,28123285,32329273,
2009/02/20,9500,9600,9350,9350,9682,10023,9937,9576.17,9892.5,26005200,24321210,27738228,28253378,32379223,
2009/02/19,9530,9760,9430,9610,9856,10178,9918,9567.67,9902.92,26458500,23934530,27550030,28346102,32448933,
2009/02/18,9760,9780,9550,9560,10014,10259,9901.5,9548.5,9912.83,29060500,24247120,27151908,28373334,32500953,
2009/02/17,9980,10000,9740,9810,10154,10339,9898.5,9535.17,9926.5,23694950,21688520,26655728,28406012,32380141,
2009/02/16,10160,10400,10040,10080,10272,10338,9877,9516.67,9937.58,16386900,21924450,26584065,28577325,32314986,
2009/02/13,10220,10380,10080,10220,10364,10277,9832.5,9498.83,9945.75,24071800,25171060,27337235,28847216,32325317,
2009/02/12,10140,10400,10020,10400,10500,10231,9811,9483.5,9953.92,28021450,27322910,27099598,28939160,32308390,
2009/02/11,10120,10380,10100,10260,10504,10188,9782.5,9468.17,9961.25,16267500,28677010,26578358,29086386,32223842,
2009/02/10,10640,10680,10280,10400,10524,10139,9759,9457.33,9972.25,24874600,31564190,26650883,29322995,32225924,
2009/02/09,10900,10960,10420,10540,10404,9983,9732,9440.83,9982.25,32619950,32079520,26914290,29509155,32183021,
2009/02/06,10720,10900,10580,10900,10190,9851,9713,9423.33,9992.25,34831050,30270430,26817208,29722483,32073255,
2009/02/05,10400,10720,10260,10420,9962,9658,9692,9404.83,10000.58,34791950,27171200,27143563,29968943,32044541,
2009/02/04,10100,10400,9990,10360,9872,9544,9669,9395,10011.25,30703400,26776550,27657588,30034500,31937218,
2009/02/03,9770,9980,9470,9800,9754,9458,9627,9394,10020.42,27451250,29825990,27646238,30206111,31885812,
2009/02/02,9760,9920,9450,9470,9562,9416,9607,9402,10035.08,23574500,30660870,27425008,30401380,31852666,
2009/01/30,9690,9850,9680,9760,9512,9388,9584.5,9416.17,10054,19334900,31190210,27144225,30744090,31834445,
2009/01/29,9770,9990,9620,9970,9354,9391,9550.5,9431.83,10067.17,32818700,31771480,26975160,31448069,31878164,
2009/01/28,9400,9840,9280,9770,9216,9377,9508,9444.67,10078.25,45950600,28906950,25913135,31812838,31747222,
2009/01/23,8950,9030,8770,8840,9162,9379,9479.5,9440.17,10091,31625650,23544210,24562908,32128219,31476815,
2009/01/22,9280,9280,8990,9220,9270,9481,9494,9447.33,10111.33,26221200,21671420,24408045,32430715,31432705,
2009/01/21,9000,9080,8940,8970,9264,9575,9519,9439.67,10125.83,22241250,22717240,24243488,32795362,31434185,
2009/01/20,9210,9320,9140,9280,9428,9726,9560,9426,10141.75,18496050,22132800,25583570,33418447,31497723,
2009/01/19,9520,9610,9420,9500,9538,9794,9564,9428.83,10157.75,19136900,21952920,26327580,33943896,31709400,
2009/01/16,9280,9380,9110,9380,9596,9796,9548.5,9439.83,10174.58,22261700,21669140,27065043,34189364,31971523,
2009/01/15,9490,9490,9150,9190,9692,9798,9536.5,9456.5,10198.75,31450300,23245350,27713193,34226968,32077723,
2009/01/14,9790,9840,9550,9790,9886,9781,9549,9477,10220,19319050,23090950,27537723,34163077,32052526,
2009/01/13,9810,9860,9600,9830,10024,9710,9524.5,9482.17,10236.75,17596650,27498770,27967885,34583457,32051080,
2009/01/12,9800,9960,9740,9790,10050,9639,9515.5,9486.33,10254.67,17718000,32993930,29684335,35072368,32121088,
2009/01/09,10060,10120,9720,9860,9996,9580,9507,9505.5,10270.08,30142750,35545610,30662320,35301358,32102221,
2009/01/08,10360,10380,10060,10160,9904,9507,9483.5,9527.83,10285.25,30678300,34122390,30637830,35349848,32122739,
2009/01/07,10100,10480,9980,10480,9676,9463,9439.5,9533.17,10294.08,41358150,31578500,31125193,35346909,32082625,
2009/01/06,9640,10040,9590,9960,9396,9394,9342.5,9532.17,10298.92,45072450,26497590,30536190,35394181,31964785,
2009/01/05,9600,9740,9470,9520,9228,9334,9275,9546.5,10310.42,30476400,19798740,30032080,35240978,31762434,
2009/01/02,9070,9400,8850,9400,9164,9301,9240,9563.83,10325.75,23026650,17492670,30318075,35281958,31781684,
2008/12/30,9160,9270,9020,9020,9110,9275,9224,9584.17,10340.75,17958850,18593020,30375983,35392983,32037369,
2008/12/29,9120,9140,8770,9080,9250,9317,9249.5,9606.17,10361.42,15953600,19587260,30553410,35623632,32136576,
2008/12/26,9210,9260,9080,9120,9392,9339,9281.5,9630.83,10384.58,11578200,26205120,30883933,35814364,32236250,
2008/12/24,9290,9320,9120,9200,9440,9392,9310.5,9656.5,10410.92,18946050,30564730,31633998,36051390,32357718,
2008/12/23,9620,9690,9130,9130,9438,9434,9323.5,9682.83,10436.92,28528400,33552750,32238990,36367256,32387504,
2008/12/22,9990,10040,9620,9720,9440,9460,9318.5,9712,10466.33,22930050,34892010,32468245,36356003,32394183,
2008/12/19,9500,9950,9480,9790,9384,9416,9272.5,9734.33,10490.33,49042900,35894180,32778418,36412503,32406677,
2008/12/18,9200,9370,9070,9360,9286,9291,9225,9760.17,10514.75,33376250,31670060,31904705,35897655,32278556,
2008/12/17,9310,9340,9020,9190,9344,9216,9180,9792.17,10540.92,33886150,35379940,31640515,35686402,32239370,
2008/12/16,9300,9340,9010,9140,9430,9179,9158.5,9825.67,10571.5,35224700,36058250,31497265,35507333,32170126,
2008/12/15,9400,9620,9360,9440,9480,9173,9136.5,9859.33,10606.17,27940900,34943900,31434718,35378633,32042481,
2008/12/12,9320,9610,9160,9300,9448,9182,9115,9888,10636.67,27922300,37440830,31666690,35800859,31995719,
2008/12/11,9640,9670,9210,9650,9296,9224,9115,9905.33,10669,51925650,37771990,31749998,36020991,31893746,
2008/12/10,9380,9620,9320,9620,9088,9229,9106.5,9919.5,10698.25,37277700,34384910,30996465,35655206,31631353,
2008/12/09,9320,9390,9060,9390,8928,9213,9106,9934.17,10729.42,29652950,34168630,30655783,35718228,31499118,
2008/12/08,8690,9300,8600,9280,8866,9177,9107,9958.67,10763.67,40425550,33075000,30975345,35728324,31467226,
2008/12/05,8510,8740,8510,8540,8916,9129,9117.5,9983,10803.67,29578100,29291370,31225048,35841461,31256212,
2008/12/04,8920,8930,8540,8610,9152,9159,9180,10021.33,10847.17,34990250,27888560,32227078,35956940,31161999,
2008/12/03,9080,9200,8710,8820,9370,9144,9241,10056.5,10890.58,36196300,26206410,32413833,35741118,31010140,
2008/12/02,9040,9240,9010,9080,9498,9138,9315,10090.5,10929.42,24184800,25176330,32654020,35786637,30929256,
2008/12/01,9710,9720,9490,9530,9488,9100,9375,10112.5,10964.25,21507400,26962070,33403150,36111048,31103428,
2008/11/28,9720,9770,9590,9720,9342,9048,9414.5,10125,10998.33,22564050,28487290,34534635,36215683,31124084,
2008/11/27,9680,9740,9550,9700,9166,9006,9463.5,10138.67,11028.33,26579500,30288210,36485115,36268353,31169428,
2008/11/26,9220,9500,9120,9460,8918,8984,9515.5,10149.33,11061.83,31045900,30590800,37891383,36399432,31206258,
2008/11/25,9160,9330,8810,9030,8778,8999,9517.5,10160.33,11101.17,33113500,30585850,39582760,36479283,31098599,
2008/11/24,8840,9080,8720,8800,8712,9037,9529.5,10181.83,11144.75,29133500,30757900,40415855,36535261,30942128,
2008/11/21,8380,8920,8220,8840,8754,9106,9527.5,10208.83,11188.75,31568650,31447270,41364180,36505069,30874084,
2008/11/20,8440,8630,8390,8460,8846,9201,9493,10238.17,11236.08,28092450,31051230,42767065,36551765,30776594,
2008/11/19,8700,8870,8480,8760,9050,9338,9542.5,10277.17,11289.08,31021150,32803740,43863593,36628572,30748070,
2008/11/18,8770,8890,8700,8700,9220,9492,9612.5,10317.83,11337.75,33973750,32692320,44005785,36354271,30696685,
2008/11/17,9290,9290,8840,9010,9362,9650,9696.5,10358.5,11380.58,32580350,33106410,43532993,36052648,30586523,
2008/11/14,9690,9720,9220,9300,9458,9781,9767,10392.67,11422.5,29588450,35674260,43284818,35803418,30467031,
2008/11/13,9300,9480,9120,9480,9556,9921,9807,10424.33,11458.17,36855000,39680310,44032488,35677619,30572339,
2008/11/12,9340,9780,9190,9610,9626,10047,9837,10454.33,11497,30464050,40054380,44536305,35361298,30387738,
2008/11/11,9260,9580,9130,9410,9764,10036,9903.5,10487.17,11535.75,36044200,42161580,44585973,35128853,30284953,
2008/11/10,9870,9990,9440,9490,9938,10022,9993,10523.67,11577,45419600,42786220,44436368,34856887,30182078,
2008/11/07,9400,9910,9260,9790,10104,9949,10042.5,10561.17,11616.75,49618700,42529720,43690488,34424028,30183773,
2008/11/06,10000,10180,9700,9830,10286,9785,10074,10596.33,11656.5,38725350,44920710,43419275,34120139,30033845,
2008/11/05,10400,10520,10100,10300,10468,9747,10123.5,10627.5,11701.25,41000050,48116610,43277023,33839936,29962863,
2008/11/04,10320,10440,10120,10280,10308,9733,10136.5,10646.83,11742.75,39167400,52891290,42873780,33565513,29850260,
2008/11/03,10620,10900,10280,10320,10106,9743,10153.5,10668.17,11780.08,44137100,55012890,42399815,33303953,29690973,
2008/10/31,10740,11000,10300,10700,9794,9753,10154.5,10691.83,11816.58,61573650,55805470,41782850,32924800,29573535,
2008/10/30,10140,10920,9820,10740,9284,9693,10147.5,10702.5,11845.58,54704850,55416010,40074045,32308259,29302801,
2008/10/29,9780,10060,8850,9500,9026,9627,10143.5,10711.83,11877.42,64873450,54479640,38628790,31681605,29133934,
2008/10/28,8600,9530,8530,9270,9158,9771,10207.5,10741.83,11921.75,49775400,48277950,37280018,30825411,28779395,
2008/10/27,8150,8760,8060,8760,9380,9964,10288,10775.33,11968.67,48100000,43226450,36183908,30434694,28684250,
2008/10/24,9460,9500,8120,8150,9712,10136,10403,10812,12017.5,59626350,39129820,35094913,30073008,28703563,
2008/10/23,9540,9690,9200,9450,10102,10363,10562.5,10857.5,12068.08,50023000,36112920,33021195,29576999,28468197,
2008/10/22,10340,10460,9800,10160,10228,10500,10654,10886.67,12107.67,33865000,35494590,31555098,29474904,28232420,
2008/10/21,10520,10600,10180,10380,10384,10540,10706,10909.33,12142.33,24517900,35013070,31018950,29753681,28268807,
2008/10/20,10240,10500,9990,10420,10548,10564,10745,10941,12170.83,27616850,36719910,31168188,29928479,28483305,
2008/10/17,10400,10400,9830,10100,10560,10556,10782,10963,12194.17,44541850,37296940,32451070,29941976,28462489,
2008/10/16,10400,10540,10000,10080,10624,10602,10794,10991.33,12218.83,46931350,37227460,32280488,29518704,28302979,
2008/10/15,10960,11040,10680,10940,10772,10660,10815,11023,12247.33,31457400,35017250,31432848,29169808,28064882,
2008/10/14,10820,11200,10820,11200,10696,10644,10793,11034.67,12268.5,33052100,35312810,31912930,28903083,27981765,
2008/10/13,10460,10780,10420,10480,10580,10612,10776,11042.67,12286,30502000,34640010,31773260,28895630,27916534,
2008/10/10,10560,10640,10120,10420,10552,10670,10789,11055,12308.83,44194450,34899170,32608848,28818341,27830867,
2008/10/09,10560,10960,10560,10820,10580,10762,10810,11065.67,12330.5,35880300,31539790,32224468,28535388,27672137,
2008/10/08,10380,10700,10340,10560,10548,10808,10805,11074.33,12350,32935200,29523680,31532500,28283890,27536765,
2008/10/07,10120,10760,10100,10620,10592,10872,10820,11087.67,12375,29688100,30516240,31832110,28281409,27437420,
2008/10/06,10400,10480,10200,10340,10644,10926,10809,11097.33,12399.83,31797800,30149260,32530178,28681755,27521684,
2008/10/02,10620,10780,10360,10560,10788,11008,10806,11116.67,12423,27397550,29053720,32329565,28649520,27537615,
2008/10/01,10840,10860,10480,10660,10944,10986,10805,11138.33,12442.67,25799750,27204610,32245898,28658136,27451645,
2008/09/30,10360,10880,10280,10780,11068,10970,10789,11165.33,12462.17,37898000,26184870,32678123,28664047,27408194,
2008/09/29,11160,11260,10800,10880,11152,10942,10756,11191,12480.67,27853200,23233680,32575070,28407752,27238258,
2008/09/26,11200,11240,11020,11060,11208,10940,10728,11220.67,12500.33,26320100,23163570,33006020,28432363,27186779,
2008/09/25,11140,11380,11020,11340,11228,10908,10696,11246.33,12518.33,18152000,28554450,33056115,28400851,27291912,
2008/09/24,11140,11380,11140,11280,11028,10858,10659,11269.33,12529.83,20701050,33150090,33867035,28659458,27423800,
2008/09/23,10980,11300,10960,11200,10872,10802,10635,11289.67,12539.67,23142050,35005590,34467025,28792339,27495780,
2008/09/22,11140,11420,11040,11160,10732,10768,10635,11317.33,12548.5,27502650,38588990,34038078,28832919,27514122,
2008/09/19,10700,11160,10640,11160,10672,10692,10634,11353,12556.33,53274500,39140200,33456763,28706329,27459322,
2008/09/18,10180,10420,10080,10340,10588,10604,10629,11385.33,12565.33,41130200,37928050,31674365,28190578,27148283,
2008/09/17,10700,10740,10440,10500,10688,10624,10672,11432.67,12580.83,29978550,37003380,30719883,27766501,26983996,
2008/09/16,10200,10520,10180,10500,10732,10608,10711,11477,12593.17,41059050,35415860,30114743,27607500,26822439,
